"id_rz_no_lectura","id_persona","razon_no_lectura"
703,34794,"Otras actividades recreativas y/o sociales"
704,34800,"Otras actividades recreativas y/o sociales"
705,34863,"Otras actividades recreativas y/o sociales"
706,34889,"Otras actividades recreativas y/o sociales"
707,34895,"Otras actividades recreativas y/o sociales"
708,34896,"Otras actividades recreativas y/o sociales"
709,34905,"Otras actividades recreativas y/o sociales"
710,35094,"Otras actividades recreativas y/o sociales"
711,35767,"Otras actividades recreativas y/o sociales"
712,36451,"Otras actividades recreativas y/o sociales"
713,36503,"Otras actividades recreativas y/o sociales"
714,37046,"Otras actividades recreativas y/o sociales"
715,37265,"Otras actividades recreativas y/o sociales"
716,37343,"Otras actividades recreativas y/o sociales"
717,37407,"Otras actividades recreativas y/o sociales"
718,37488,"Otras actividades recreativas y/o sociales"
719,37919,"Otras actividades recreativas y/o sociales"
720,38674,"Otras actividades recreativas y/o sociales"
721,38825,"Otras actividades recreativas y/o sociales"
722,39054,"Otras actividades recreativas y/o sociales"
723,39115,"Otras actividades recreativas y/o sociales"
724,39375,"Otras actividades recreativas y/o sociales"
725,39380,"Otras actividades recreativas y/o sociales"
726,39628,"Otras actividades recreativas y/o sociales"
727,39815,"Otras actividades recreativas y/o sociales"
728,40153,"Otras actividades recreativas y/o sociales"
729,40188,"Otras actividades recreativas y/o sociales"
730,40189,"Otras actividades recreativas y/o sociales"
731,40469,"Otras actividades recreativas y/o sociales"
732,40589,"Otras actividades recreativas y/o sociales"
733,40590,"Otras actividades recreativas y/o sociales"
734,41111,"Otras actividades recreativas y/o sociales"
735,41302,"Otras actividades recreativas y/o sociales"
736,41307,"Otras actividades recreativas y/o sociales"
737,41539,"Otras actividades recreativas y/o sociales"
738,41540,"Otras actividades recreativas y/o sociales"
739,41877,"Otras actividades recreativas y/o sociales"
740,41971,"Otras actividades recreativas y/o sociales"
741,42125,"Otras actividades recreativas y/o sociales"
742,42135,"Otras actividades recreativas y/o sociales"
743,42308,"Otras actividades recreativas y/o sociales"
744,42403,"Otras actividades recreativas y/o sociales"
745,42409,"Otras actividades recreativas y/o sociales"
746,42572,"Otras actividades recreativas y/o sociales"
747,42576,"Otras actividades recreativas y/o sociales"
748,42583,"Otras actividades recreativas y/o sociales"
749,42674,"Otras actividades recreativas y/o sociales"
750,42811,"Otras actividades recreativas y/o sociales"
751,42900,"Otras actividades recreativas y/o sociales"
752,42907,"Otras actividades recreativas y/o sociales"
753,42921,"Otras actividades recreativas y/o sociales"
754,43019,"Otras actividades recreativas y/o sociales"
755,43075,"Otras actividades recreativas y/o sociales"
756,43079,"Otras actividades recreativas y/o sociales"
757,43142,"Otras actividades recreativas y/o sociales"
758,43315,"Otras actividades recreativas y/o sociales"
759,43331,"Otras actividades recreativas y/o sociales"
760,43344,"Otras actividades recreativas y/o sociales"
761,43595,"Otras actividades recreativas y/o sociales"
762,43730,"Otras actividades recreativas y/o sociales"
763,40,"Falta de tiempo"
764,41,"Falta de tiempo"
765,47,"Falta de tiempo"
766,48,"Falta de tiempo"
767,61,"Falta de tiempo"
768,250,"Falta de tiempo"
769,311,"Falta de tiempo"
770,317,"Falta de tiempo"
771,321,"Falta de tiempo"
772,322,"Falta de tiempo"
773,325,"Falta de tiempo"
774,327,"Falta de tiempo"
775,332,"Falta de tiempo"
776,375,"Falta de tiempo"
777,377,"Falta de tiempo"
778,380,"Falta de tiempo"
779,407,"Falta de tiempo"
780,486,"Falta de tiempo"
781,713,"Falta de tiempo"
782,736,"Falta de tiempo"
783,742,"Falta de tiempo"
784,767,"Falta de tiempo"
785,808,"Falta de tiempo"
786,810,"Falta de tiempo"
787,811,"Falta de tiempo"
788,815,"Falta de tiempo"
789,824,"Falta de tiempo"
790,832,"Falta de tiempo"
791,880,"Falta de tiempo"
792,896,"Falta de tiempo"
793,918,"Falta de tiempo"
794,1009,"Falta de tiempo"
795,1232,"Falta de tiempo"
796,1236,"Falta de tiempo"
797,1245,"Falta de tiempo"
798,1281,"Falta de tiempo"
799,1341,"Falta de tiempo"
800,1346,"Falta de tiempo"
801,1349,"Falta de tiempo"
802,1422,"Falta de tiempo"
803,1459,"Falta de tiempo"
804,1500,"Falta de tiempo"
805,1506,"Falta de tiempo"
806,1509,"Falta de tiempo"
807,1614,"Falta de tiempo"
808,1636,"Falta de tiempo"
809,1637,"Falta de tiempo"
810,1641,"Falta de tiempo"
811,1642,"Falta de tiempo"
812,1643,"Falta de tiempo"
813,1645,"Falta de tiempo"
814,1646,"Falta de tiempo"
815,1747,"Falta de tiempo"
816,1766,"Falta de tiempo"
817,1768,"Falta de tiempo"
818,1770,"Falta de tiempo"
819,1783,"Falta de tiempo"
820,1785,"Falta de tiempo"
821,1898,"Falta de tiempo"
822,1916,"Falta de tiempo"
823,1955,"Falta de tiempo"
824,1988,"Falta de tiempo"
825,1989,"Falta de tiempo"
826,1994,"Falta de tiempo"
827,1995,"Falta de tiempo"
828,2001,"Falta de tiempo"
829,2038,"Falta de tiempo"
830,2126,"Falta de tiempo"
831,2159,"Falta de tiempo"
832,2160,"Falta de tiempo"
833,2165,"Falta de tiempo"
834,2306,"Falta de tiempo"
835,2317,"Falta de tiempo"
836,2326,"Falta de tiempo"
837,2333,"Falta de tiempo"
838,2415,"Falta de tiempo"
839,2417,"Falta de tiempo"
840,2432,"Falta de tiempo"
841,2441,"Falta de tiempo"
842,2447,"Falta de tiempo"
843,2454,"Falta de tiempo"
844,2460,"Falta de tiempo"
845,2552,"Falta de tiempo"
846,2555,"Falta de tiempo"
847,2617,"Falta de tiempo"
848,2694,"Falta de tiempo"
849,2695,"Falta de tiempo"
850,2698,"Falta de tiempo"
851,2700,"Falta de tiempo"
852,2702,"Falta de tiempo"
853,2710,"Falta de tiempo"
854,2720,"Falta de tiempo"
855,2731,"Falta de tiempo"
856,2765,"Falta de tiempo"
857,2769,"Falta de tiempo"
858,2910,"Falta de tiempo"
859,2917,"Falta de tiempo"
860,3013,"Falta de tiempo"
861,3015,"Falta de tiempo"
862,3025,"Falta de tiempo"
863,3029,"Falta de tiempo"
864,3033,"Falta de tiempo"
865,3037,"Falta de tiempo"
866,3039,"Falta de tiempo"
867,3040,"Falta de tiempo"
868,3048,"Falta de tiempo"
869,3100,"Falta de tiempo"
870,3131,"Falta de tiempo"
871,3142,"Falta de tiempo"
872,3153,"Falta de tiempo"
873,3154,"Falta de tiempo"
874,3159,"Falta de tiempo"
875,3160,"Falta de tiempo"
876,3166,"Falta de tiempo"
877,3168,"Falta de tiempo"
878,3177,"Falta de tiempo"
879,3178,"Falta de tiempo"
880,3190,"Falta de tiempo"
881,3195,"Falta de tiempo"
882,3202,"Falta de tiempo"
883,3209,"Falta de tiempo"
884,3215,"Falta de tiempo"
885,3227,"Falta de tiempo"
886,3229,"Falta de tiempo"
887,3230,"Falta de tiempo"
888,3231,"Falta de tiempo"
889,3257,"Falta de tiempo"
890,3316,"Falta de tiempo"
891,3329,"Falta de tiempo"
892,3338,"Falta de tiempo"
893,3339,"Falta de tiempo"
894,3341,"Falta de tiempo"
895,3347,"Falta de tiempo"
896,3357,"Falta de tiempo"
897,3358,"Falta de tiempo"
898,3362,"Falta de tiempo"
899,3377,"Falta de tiempo"
900,3394,"Falta de tiempo"
901,3436,"Falta de tiempo"
902,3500,"Falta de tiempo"
903,3558,"Falta de tiempo"
904,3601,"Falta de tiempo"
905,3759,"Falta de tiempo"
906,3793,"Falta de tiempo"
907,3834,"Falta de tiempo"
908,3850,"Falta de tiempo"
909,3854,"Falta de tiempo"
910,3880,"Falta de tiempo"
911,3892,"Falta de tiempo"
912,3894,"Falta de tiempo"
913,3897,"Falta de tiempo"
914,3978,"Falta de tiempo"
915,3981,"Falta de tiempo"
916,3991,"Falta de tiempo"
917,4103,"Falta de tiempo"
918,4167,"Falta de tiempo"
919,4192,"Falta de tiempo"
920,4215,"Falta de tiempo"
921,4218,"Falta de tiempo"
922,4239,"Falta de tiempo"
923,4245,"Falta de tiempo"
924,4255,"Falta de tiempo"
925,4262,"Falta de tiempo"
926,4266,"Falta de tiempo"
927,4295,"Falta de tiempo"
928,4309,"Falta de tiempo"
929,4319,"Falta de tiempo"
930,4321,"Falta de tiempo"
931,4327,"Falta de tiempo"
932,4328,"Falta de tiempo"
933,4349,"Falta de tiempo"
934,4376,"Falta de tiempo"
935,4403,"Falta de tiempo"
936,4477,"Falta de tiempo"
937,4510,"Falta de tiempo"
938,4549,"Falta de tiempo"
939,4575,"Falta de tiempo"
940,4660,"Falta de tiempo"
941,4714,"Falta de tiempo"
942,4723,"Falta de tiempo"
943,4766,"Falta de tiempo"
944,4818,"Falta de tiempo"
945,4886,"Falta de tiempo"
946,4926,"Falta de tiempo"
947,4963,"Falta de tiempo"
948,4973,"Falta de tiempo"
949,4986,"Falta de tiempo"
950,5016,"Falta de tiempo"
951,5024,"Falta de tiempo"
952,5029,"Falta de tiempo"
953,5070,"Falta de tiempo"
954,5078,"Falta de tiempo"
955,5079,"Falta de tiempo"
956,5101,"Falta de tiempo"
957,5106,"Falta de tiempo"
958,5122,"Falta de tiempo"
959,5133,"Falta de tiempo"
960,5151,"Falta de tiempo"
961,5265,"Falta de tiempo"
962,5296,"Falta de tiempo"
963,5428,"Falta de tiempo"
964,5443,"Falta de tiempo"
965,5525,"Falta de tiempo"
966,5528,"Falta de tiempo"
967,5538,"Falta de tiempo"
968,5539,"Falta de tiempo"
969,5552,"Falta de tiempo"
970,5585,"Falta de tiempo"
971,5634,"Falta de tiempo"
972,5641,"Falta de tiempo"
973,5661,"Falta de tiempo"
974,5676,"Falta de tiempo"
975,5726,"Falta de tiempo"
976,5729,"Falta de tiempo"
977,5736,"Falta de tiempo"
978,5743,"Falta de tiempo"
979,5753,"Falta de tiempo"
980,5755,"Falta de tiempo"
981,5758,"Falta de tiempo"
982,5760,"Falta de tiempo"
983,5789,"Falta de tiempo"
984,5809,"Falta de tiempo"
985,5834,"Falta de tiempo"
986,5899,"Falta de tiempo"
987,5986,"Falta de tiempo"
988,6002,"Falta de tiempo"
989,6003,"Falta de tiempo"
990,6004,"Falta de tiempo"
991,6017,"Falta de tiempo"
992,6028,"Falta de tiempo"
993,6029,"Falta de tiempo"
994,6084,"Falta de tiempo"
995,6085,"Falta de tiempo"
996,6086,"Falta de tiempo"
997,6087,"Falta de tiempo"
998,6106,"Falta de tiempo"
999,6111,"Falta de tiempo"
1000,6125,"Falta de tiempo"
1001,6148,"Falta de tiempo"
1002,6164,"Falta de tiempo"
1003,6172,"Falta de tiempo"
1004,6182,"Falta de tiempo"
1005,6210,"Falta de tiempo"
1006,6268,"Falta de tiempo"
1007,6277,"Falta de tiempo"
1008,6283,"Falta de tiempo"
1009,6288,"Falta de tiempo"
1010,6290,"Falta de tiempo"
1011,6291,"Falta de tiempo"
1012,6297,"Falta de tiempo"
1013,6298,"Falta de tiempo"
1014,6310,"Falta de tiempo"
1015,6336,"Falta de tiempo"
1016,6360,"Falta de tiempo"
1017,6361,"Falta de tiempo"
1018,6366,"Falta de tiempo"
1019,6368,"Falta de tiempo"
1020,6369,"Falta de tiempo"
1021,6370,"Falta de tiempo"
1022,6371,"Falta de tiempo"
1023,6383,"Falta de tiempo"
1024,6429,"Falta de tiempo"
1025,6432,"Falta de tiempo"
1026,6433,"Falta de tiempo"
1027,6439,"Falta de tiempo"
1028,6445,"Falta de tiempo"
1029,6449,"Falta de tiempo"
1030,6468,"Falta de tiempo"
1031,6475,"Falta de tiempo"
1032,6489,"Falta de tiempo"
1033,6490,"Falta de tiempo"
1034,6518,"Falta de tiempo"
1035,6534,"Falta de tiempo"
1036,6569,"Falta de tiempo"
1037,6572,"Falta de tiempo"
1038,6575,"Falta de tiempo"
1039,6582,"Falta de tiempo"
1040,6596,"Falta de tiempo"
1041,6603,"Falta de tiempo"
1042,6619,"Falta de tiempo"
1043,6620,"Falta de tiempo"
1044,6628,"Falta de tiempo"
1045,6677,"Falta de tiempo"
1046,6698,"Falta de tiempo"
1047,6769,"Falta de tiempo"
1048,6818,"Falta de tiempo"
1049,6819,"Falta de tiempo"
1050,6825,"Falta de tiempo"
1051,6826,"Falta de tiempo"
1052,6828,"Falta de tiempo"
1053,6830,"Falta de tiempo"
1054,6831,"Falta de tiempo"
1055,6867,"Falta de tiempo"
1056,6875,"Falta de tiempo"
1057,6886,"Falta de tiempo"
1058,6888,"Falta de tiempo"
1059,6902,"Falta de tiempo"
1060,6907,"Falta de tiempo"
1061,6924,"Falta de tiempo"
1062,6955,"Falta de tiempo"
1063,6957,"Falta de tiempo"
1064,6959,"Falta de tiempo"
1065,6963,"Falta de tiempo"
1066,6964,"Falta de tiempo"
1067,7004,"Falta de tiempo"
1068,7194,"Falta de tiempo"
1069,7283,"Falta de tiempo"
1070,7549,"Falta de tiempo"
1071,7553,"Falta de tiempo"
1072,7568,"Falta de tiempo"
1073,7569,"Falta de tiempo"
1074,7570,"Falta de tiempo"
1075,7571,"Falta de tiempo"
1076,7735,"Falta de tiempo"
1077,7790,"Falta de tiempo"
1078,7795,"Falta de tiempo"
1079,7803,"Falta de tiempo"
1080,7857,"Falta de tiempo"
1081,7859,"Falta de tiempo"
1082,7860,"Falta de tiempo"
1083,7862,"Falta de tiempo"
1084,7865,"Falta de tiempo"
1085,7866,"Falta de tiempo"
1086,7867,"Falta de tiempo"
1087,7869,"Falta de tiempo"
1088,7883,"Falta de tiempo"
1089,7884,"Falta de tiempo"
1090,7886,"Falta de tiempo"
1091,7887,"Falta de tiempo"
1092,7896,"Falta de tiempo"
1093,7925,"Falta de tiempo"
1094,7926,"Falta de tiempo"
1095,7963,"Falta de tiempo"
1096,8048,"Falta de tiempo"
1097,8052,"Falta de tiempo"
1098,8103,"Falta de tiempo"
1099,8105,"Falta de tiempo"
1100,8106,"Falta de tiempo"
1101,8160,"Falta de tiempo"
1102,8164,"Falta de tiempo"
