"id_rz_lectura","id_persona","razon_si_lectura"
7311,18783,"Placer/entretenimiento"
7312,18785,"Placer/entretenimiento"
7313,18786,"Placer/entretenimiento"
7314,18787,"Placer/entretenimiento"
7315,18792,"Placer/entretenimiento"
7316,18794,"Placer/entretenimiento"
7317,18795,"Placer/entretenimiento"
7318,18796,"Placer/entretenimiento"
7319,18797,"Placer/entretenimiento"
7320,18798,"Placer/entretenimiento"
7321,18801,"Placer/entretenimiento"
7322,18802,"Placer/entretenimiento"
7323,18805,"Placer/entretenimiento"
7324,18806,"Placer/entretenimiento"
7325,18807,"Placer/entretenimiento"
7326,18808,"Placer/entretenimiento"
7327,18809,"Placer/entretenimiento"
7328,18810,"Placer/entretenimiento"
7329,18812,"Placer/entretenimiento"
7330,18816,"Placer/entretenimiento"
7331,18819,"Placer/entretenimiento"
7332,18824,"Placer/entretenimiento"
7333,18826,"Placer/entretenimiento"
7334,18827,"Placer/entretenimiento"
7335,18836,"Placer/entretenimiento"
7336,18837,"Placer/entretenimiento"
7337,18838,"Placer/entretenimiento"
7338,18840,"Placer/entretenimiento"
7339,18841,"Placer/entretenimiento"
7340,18842,"Placer/entretenimiento"
7341,18847,"Placer/entretenimiento"
7342,18851,"Placer/entretenimiento"
7343,18854,"Placer/entretenimiento"
7344,18855,"Placer/entretenimiento"
7345,18858,"Placer/entretenimiento"
7346,18864,"Placer/entretenimiento"
7347,18865,"Placer/entretenimiento"
7348,18866,"Placer/entretenimiento"
7349,18869,"Placer/entretenimiento"
7350,18870,"Placer/entretenimiento"
7351,18871,"Placer/entretenimiento"
7352,18874,"Placer/entretenimiento"
7353,18880,"Placer/entretenimiento"
7354,18881,"Placer/entretenimiento"
7355,18883,"Placer/entretenimiento"
7356,18884,"Placer/entretenimiento"
7357,18886,"Placer/entretenimiento"
7358,18890,"Placer/entretenimiento"
7359,18891,"Placer/entretenimiento"
7360,18892,"Placer/entretenimiento"
7361,18895,"Placer/entretenimiento"
7362,18896,"Placer/entretenimiento"
7363,18905,"Placer/entretenimiento"
7364,18916,"Placer/entretenimiento"
7365,18920,"Placer/entretenimiento"
7366,18921,"Placer/entretenimiento"
7367,18926,"Placer/entretenimiento"
7368,18927,"Placer/entretenimiento"
7369,18930,"Placer/entretenimiento"
7370,18934,"Placer/entretenimiento"
7371,18935,"Placer/entretenimiento"
7372,18937,"Placer/entretenimiento"
7373,18938,"Placer/entretenimiento"
7374,18940,"Placer/entretenimiento"
7375,18943,"Placer/entretenimiento"
7376,18945,"Placer/entretenimiento"
7377,18946,"Placer/entretenimiento"
7378,18948,"Placer/entretenimiento"
7379,18951,"Placer/entretenimiento"
7380,18952,"Placer/entretenimiento"
7381,18955,"Placer/entretenimiento"
7382,18958,"Placer/entretenimiento"
7383,18959,"Placer/entretenimiento"
7384,18960,"Placer/entretenimiento"
7385,18961,"Placer/entretenimiento"
7386,18962,"Placer/entretenimiento"
7387,18963,"Placer/entretenimiento"
7388,18964,"Placer/entretenimiento"
7389,18966,"Placer/entretenimiento"
7390,18971,"Placer/entretenimiento"
7391,18974,"Placer/entretenimiento"
7392,18975,"Placer/entretenimiento"
7393,18983,"Placer/entretenimiento"
7394,18984,"Placer/entretenimiento"
7395,18985,"Placer/entretenimiento"
7396,18988,"Placer/entretenimiento"
7397,18991,"Placer/entretenimiento"
7398,18992,"Placer/entretenimiento"
7399,18994,"Placer/entretenimiento"
7400,18995,"Placer/entretenimiento"
7401,18999,"Placer/entretenimiento"
7402,19008,"Placer/entretenimiento"
7403,19009,"Placer/entretenimiento"
7404,19011,"Placer/entretenimiento"
7405,19012,"Placer/entretenimiento"
7406,19013,"Placer/entretenimiento"
7407,19015,"Placer/entretenimiento"
7408,19018,"Placer/entretenimiento"
7409,19021,"Placer/entretenimiento"
7410,19026,"Placer/entretenimiento"
7411,19027,"Placer/entretenimiento"
7412,19028,"Placer/entretenimiento"
7413,19029,"Placer/entretenimiento"
7414,19032,"Placer/entretenimiento"
7415,19033,"Placer/entretenimiento"
7416,19035,"Placer/entretenimiento"
7417,19036,"Placer/entretenimiento"
7418,19037,"Placer/entretenimiento"
7419,19039,"Placer/entretenimiento"
7420,19040,"Placer/entretenimiento"
7421,19045,"Placer/entretenimiento"
7422,19047,"Placer/entretenimiento"
7423,19048,"Placer/entretenimiento"
7424,19049,"Placer/entretenimiento"
7425,19050,"Placer/entretenimiento"
7426,19051,"Placer/entretenimiento"
7427,19054,"Placer/entretenimiento"
7428,19055,"Placer/entretenimiento"
7429,19056,"Placer/entretenimiento"
7430,19058,"Placer/entretenimiento"
7431,19060,"Placer/entretenimiento"
7432,19061,"Placer/entretenimiento"
7433,19062,"Placer/entretenimiento"
7434,19063,"Placer/entretenimiento"
7435,19066,"Placer/entretenimiento"
7436,19067,"Placer/entretenimiento"
7437,19068,"Placer/entretenimiento"
7438,19069,"Placer/entretenimiento"
7439,19070,"Placer/entretenimiento"
7440,19071,"Placer/entretenimiento"
7441,19078,"Placer/entretenimiento"
7442,19094,"Placer/entretenimiento"
7443,19101,"Placer/entretenimiento"
7444,19104,"Placer/entretenimiento"
7445,19105,"Placer/entretenimiento"
7446,19109,"Placer/entretenimiento"
7447,19110,"Placer/entretenimiento"
7448,19111,"Placer/entretenimiento"
7449,19114,"Placer/entretenimiento"
7450,19115,"Placer/entretenimiento"
7451,19116,"Placer/entretenimiento"
7452,19119,"Placer/entretenimiento"
7453,19121,"Placer/entretenimiento"
7454,19122,"Placer/entretenimiento"
7455,19123,"Placer/entretenimiento"
7456,19139,"Placer/entretenimiento"
7457,19140,"Placer/entretenimiento"
7458,19141,"Placer/entretenimiento"
7459,19149,"Placer/entretenimiento"
7460,19151,"Placer/entretenimiento"
7461,19154,"Placer/entretenimiento"
7462,19157,"Placer/entretenimiento"
7463,19159,"Placer/entretenimiento"
7464,19175,"Placer/entretenimiento"
7465,19178,"Placer/entretenimiento"
7466,19180,"Placer/entretenimiento"
7467,19181,"Placer/entretenimiento"
7468,19182,"Placer/entretenimiento"
7469,19187,"Placer/entretenimiento"
7470,19188,"Placer/entretenimiento"
7471,19189,"Placer/entretenimiento"
7472,19190,"Placer/entretenimiento"
7473,19191,"Placer/entretenimiento"
7474,19192,"Placer/entretenimiento"
7475,19194,"Placer/entretenimiento"
7476,19195,"Placer/entretenimiento"
7477,19196,"Placer/entretenimiento"
7478,19197,"Placer/entretenimiento"
7479,19198,"Placer/entretenimiento"
7480,19199,"Placer/entretenimiento"
7481,19200,"Placer/entretenimiento"
7482,19202,"Placer/entretenimiento"
7483,19203,"Placer/entretenimiento"
7484,19204,"Placer/entretenimiento"
7485,19205,"Placer/entretenimiento"
7486,19206,"Placer/entretenimiento"
7487,19208,"Placer/entretenimiento"
7488,19212,"Placer/entretenimiento"
7489,19216,"Placer/entretenimiento"
7490,19219,"Placer/entretenimiento"
7491,19227,"Placer/entretenimiento"
7492,19231,"Placer/entretenimiento"
7493,19232,"Placer/entretenimiento"
7494,19233,"Placer/entretenimiento"
7495,19234,"Placer/entretenimiento"
7496,19235,"Placer/entretenimiento"
7497,19236,"Placer/entretenimiento"
7498,19237,"Placer/entretenimiento"
7499,19238,"Placer/entretenimiento"
7500,19240,"Placer/entretenimiento"
7501,19241,"Placer/entretenimiento"
7502,19242,"Placer/entretenimiento"
7503,19243,"Placer/entretenimiento"
7504,19244,"Placer/entretenimiento"
7505,19245,"Placer/entretenimiento"
7506,19246,"Placer/entretenimiento"
7507,19247,"Placer/entretenimiento"
7508,19248,"Placer/entretenimiento"
7509,19251,"Placer/entretenimiento"
7510,19256,"Placer/entretenimiento"
7511,19257,"Placer/entretenimiento"
7512,19258,"Placer/entretenimiento"
7513,19259,"Placer/entretenimiento"
7514,19260,"Placer/entretenimiento"
7515,19261,"Placer/entretenimiento"
7516,19262,"Placer/entretenimiento"
7517,19263,"Placer/entretenimiento"
7518,19275,"Placer/entretenimiento"
7519,19277,"Placer/entretenimiento"
7520,19278,"Placer/entretenimiento"
7521,19280,"Placer/entretenimiento"
7522,19281,"Placer/entretenimiento"
7523,19282,"Placer/entretenimiento"
7524,19283,"Placer/entretenimiento"
7525,19284,"Placer/entretenimiento"
7526,19285,"Placer/entretenimiento"
7527,19286,"Placer/entretenimiento"
7528,19287,"Placer/entretenimiento"
7529,19288,"Placer/entretenimiento"
7530,19289,"Placer/entretenimiento"
7531,19290,"Placer/entretenimiento"
7532,19291,"Placer/entretenimiento"
7533,19292,"Placer/entretenimiento"
7534,19293,"Placer/entretenimiento"
7535,19294,"Placer/entretenimiento"
7536,19295,"Placer/entretenimiento"
7537,19296,"Placer/entretenimiento"
7538,19297,"Placer/entretenimiento"
7539,19298,"Placer/entretenimiento"
7540,19299,"Placer/entretenimiento"
7541,19300,"Placer/entretenimiento"
7542,19301,"Placer/entretenimiento"
7543,19303,"Placer/entretenimiento"
7544,19307,"Placer/entretenimiento"
7545,19312,"Placer/entretenimiento"
7546,19313,"Placer/entretenimiento"
7547,19314,"Placer/entretenimiento"
7548,19315,"Placer/entretenimiento"
7549,19316,"Placer/entretenimiento"
7550,19317,"Placer/entretenimiento"
7551,19318,"Placer/entretenimiento"
7552,19319,"Placer/entretenimiento"
7553,19320,"Placer/entretenimiento"
7554,19322,"Placer/entretenimiento"
7555,19326,"Placer/entretenimiento"
7556,19327,"Placer/entretenimiento"
7557,19328,"Placer/entretenimiento"
7558,19329,"Placer/entretenimiento"
7559,19330,"Placer/entretenimiento"
7560,19331,"Placer/entretenimiento"
7561,19332,"Placer/entretenimiento"
7562,19335,"Placer/entretenimiento"
7563,19337,"Placer/entretenimiento"
7564,19338,"Placer/entretenimiento"
7565,19339,"Placer/entretenimiento"
7566,19340,"Placer/entretenimiento"
7567,19343,"Placer/entretenimiento"
7568,19345,"Placer/entretenimiento"
7569,19346,"Placer/entretenimiento"
7570,19348,"Placer/entretenimiento"
7571,19349,"Placer/entretenimiento"
7572,19351,"Placer/entretenimiento"
7573,19352,"Placer/entretenimiento"
7574,19353,"Placer/entretenimiento"
7575,19354,"Placer/entretenimiento"
7576,19357,"Placer/entretenimiento"
7577,19358,"Placer/entretenimiento"
7578,19359,"Placer/entretenimiento"
7579,19360,"Placer/entretenimiento"
7580,19361,"Placer/entretenimiento"
7581,19362,"Placer/entretenimiento"
7582,19363,"Placer/entretenimiento"
7583,19364,"Placer/entretenimiento"
7584,19365,"Placer/entretenimiento"
7585,19366,"Placer/entretenimiento"
7586,19367,"Placer/entretenimiento"
7587,19368,"Placer/entretenimiento"
7588,19369,"Placer/entretenimiento"
7589,19370,"Placer/entretenimiento"
7590,19371,"Placer/entretenimiento"
7591,19373,"Placer/entretenimiento"
7592,19376,"Placer/entretenimiento"
7593,19377,"Placer/entretenimiento"
7594,19378,"Placer/entretenimiento"
7595,19379,"Placer/entretenimiento"
7596,19380,"Placer/entretenimiento"
7597,19381,"Placer/entretenimiento"
7598,19386,"Placer/entretenimiento"
7599,19387,"Placer/entretenimiento"
7600,19388,"Placer/entretenimiento"
7601,19390,"Placer/entretenimiento"
7602,19391,"Placer/entretenimiento"
7603,19396,"Placer/entretenimiento"
7604,19397,"Placer/entretenimiento"
7605,19398,"Placer/entretenimiento"
7606,19399,"Placer/entretenimiento"
7607,19400,"Placer/entretenimiento"
7608,19402,"Placer/entretenimiento"
7609,19404,"Placer/entretenimiento"
7610,19405,"Placer/entretenimiento"
7611,19406,"Placer/entretenimiento"
7612,19408,"Placer/entretenimiento"
7613,19413,"Placer/entretenimiento"
7614,19414,"Placer/entretenimiento"
7615,19418,"Placer/entretenimiento"
7616,19419,"Placer/entretenimiento"
7617,19420,"Placer/entretenimiento"
7618,19421,"Placer/entretenimiento"
7619,19422,"Placer/entretenimiento"
7620,19423,"Placer/entretenimiento"
7621,19424,"Placer/entretenimiento"
7622,19426,"Placer/entretenimiento"
7623,19427,"Placer/entretenimiento"
7624,19428,"Placer/entretenimiento"
7625,19429,"Placer/entretenimiento"
7626,19431,"Placer/entretenimiento"
7627,19432,"Placer/entretenimiento"
7628,19433,"Placer/entretenimiento"
7629,19434,"Placer/entretenimiento"
7630,19435,"Placer/entretenimiento"
7631,19436,"Placer/entretenimiento"
7632,19437,"Placer/entretenimiento"
7633,19438,"Placer/entretenimiento"
7634,19439,"Placer/entretenimiento"
7635,19441,"Placer/entretenimiento"
7636,19443,"Placer/entretenimiento"
7637,19444,"Placer/entretenimiento"
7638,19446,"Placer/entretenimiento"
7639,19448,"Placer/entretenimiento"
7640,19449,"Placer/entretenimiento"
7641,19450,"Placer/entretenimiento"
7642,19452,"Placer/entretenimiento"
7643,19463,"Placer/entretenimiento"
7644,19467,"Placer/entretenimiento"
7645,19468,"Placer/entretenimiento"
7646,19475,"Placer/entretenimiento"
7647,19480,"Placer/entretenimiento"
7648,19481,"Placer/entretenimiento"
7649,19484,"Placer/entretenimiento"
7650,19486,"Placer/entretenimiento"
7651,19488,"Placer/entretenimiento"
7652,19489,"Placer/entretenimiento"
7653,19490,"Placer/entretenimiento"
7654,19491,"Placer/entretenimiento"
7655,19492,"Placer/entretenimiento"
7656,19494,"Placer/entretenimiento"
7657,19495,"Placer/entretenimiento"
7658,19497,"Placer/entretenimiento"
7659,19501,"Placer/entretenimiento"
7660,19502,"Placer/entretenimiento"
7661,19503,"Placer/entretenimiento"
7662,19504,"Placer/entretenimiento"
7663,19505,"Placer/entretenimiento"
7664,19506,"Placer/entretenimiento"
7665,19507,"Placer/entretenimiento"
7666,19508,"Placer/entretenimiento"
7667,19511,"Placer/entretenimiento"
7668,19513,"Placer/entretenimiento"
7669,19514,"Placer/entretenimiento"
7670,19518,"Placer/entretenimiento"
7671,19520,"Placer/entretenimiento"
7672,19521,"Placer/entretenimiento"
7673,19523,"Placer/entretenimiento"
7674,19528,"Placer/entretenimiento"
7675,19532,"Placer/entretenimiento"
7676,19535,"Placer/entretenimiento"
7677,19536,"Placer/entretenimiento"
7678,19542,"Placer/entretenimiento"
7679,19544,"Placer/entretenimiento"
7680,19545,"Placer/entretenimiento"
7681,19547,"Placer/entretenimiento"
7682,19551,"Placer/entretenimiento"
7683,19552,"Placer/entretenimiento"
7684,19556,"Placer/entretenimiento"
7685,19557,"Placer/entretenimiento"
7686,19558,"Placer/entretenimiento"
7687,19560,"Placer/entretenimiento"
7688,19562,"Placer/entretenimiento"
7689,19563,"Placer/entretenimiento"
7690,19564,"Placer/entretenimiento"
7691,19565,"Placer/entretenimiento"
7692,19567,"Placer/entretenimiento"
7693,19568,"Placer/entretenimiento"
7694,19573,"Placer/entretenimiento"
7695,19574,"Placer/entretenimiento"
7696,19575,"Placer/entretenimiento"
7697,19576,"Placer/entretenimiento"
7698,19579,"Placer/entretenimiento"
7699,19581,"Placer/entretenimiento"
7700,19582,"Placer/entretenimiento"
7701,19583,"Placer/entretenimiento"
7702,19584,"Placer/entretenimiento"
7703,19585,"Placer/entretenimiento"
7704,19587,"Placer/entretenimiento"
7705,19588,"Placer/entretenimiento"
7706,19591,"Placer/entretenimiento"
7707,19592,"Placer/entretenimiento"
7708,19596,"Placer/entretenimiento"
7709,19597,"Placer/entretenimiento"
7710,19598,"Placer/entretenimiento"
7711,19599,"Placer/entretenimiento"
7712,19600,"Placer/entretenimiento"
7713,19601,"Placer/entretenimiento"
7714,19602,"Placer/entretenimiento"
7715,19605,"Placer/entretenimiento"
7716,19607,"Placer/entretenimiento"
7717,19620,"Placer/entretenimiento"
7718,19636,"Placer/entretenimiento"
7719,19637,"Placer/entretenimiento"
7720,19643,"Placer/entretenimiento"
7721,19644,"Placer/entretenimiento"
7722,19648,"Placer/entretenimiento"
7723,19650,"Placer/entretenimiento"
7724,19652,"Placer/entretenimiento"
7725,19653,"Placer/entretenimiento"
7726,19655,"Placer/entretenimiento"
7727,19656,"Placer/entretenimiento"
7728,19657,"Placer/entretenimiento"
7729,19659,"Placer/entretenimiento"
7730,19660,"Placer/entretenimiento"
7731,19661,"Placer/entretenimiento"
7732,19667,"Placer/entretenimiento"
7733,19672,"Placer/entretenimiento"
7734,19680,"Placer/entretenimiento"
7735,19685,"Placer/entretenimiento"
7736,19697,"Placer/entretenimiento"
7737,19700,"Placer/entretenimiento"
7738,19701,"Placer/entretenimiento"
7739,19710,"Placer/entretenimiento"
7740,19712,"Placer/entretenimiento"
7741,19713,"Placer/entretenimiento"
7742,19715,"Placer/entretenimiento"
7743,19716,"Placer/entretenimiento"
7744,19717,"Placer/entretenimiento"
7745,19718,"Placer/entretenimiento"
7746,19719,"Placer/entretenimiento"
7747,19724,"Placer/entretenimiento"
7748,19729,"Placer/entretenimiento"
7749,19730,"Placer/entretenimiento"
7750,19731,"Placer/entretenimiento"
7751,19732,"Placer/entretenimiento"
7752,19733,"Placer/entretenimiento"
7753,19734,"Placer/entretenimiento"
7754,19736,"Placer/entretenimiento"
7755,19738,"Placer/entretenimiento"
7756,19743,"Placer/entretenimiento"
7757,19748,"Placer/entretenimiento"
7758,19749,"Placer/entretenimiento"
7759,19750,"Placer/entretenimiento"
7760,19751,"Placer/entretenimiento"
7761,19753,"Placer/entretenimiento"
7762,19754,"Placer/entretenimiento"
7763,19758,"Placer/entretenimiento"
7764,19759,"Placer/entretenimiento"
7765,19761,"Placer/entretenimiento"
7766,19762,"Placer/entretenimiento"
7767,19763,"Placer/entretenimiento"
7768,19766,"Placer/entretenimiento"
7769,19768,"Placer/entretenimiento"
7770,19769,"Placer/entretenimiento"
7771,19770,"Placer/entretenimiento"
7772,19771,"Placer/entretenimiento"
7773,19772,"Placer/entretenimiento"
7774,19773,"Placer/entretenimiento"
7775,19774,"Placer/entretenimiento"
7776,19775,"Placer/entretenimiento"
7777,19777,"Placer/entretenimiento"
7778,19778,"Placer/entretenimiento"
7779,19779,"Placer/entretenimiento"
7780,19780,"Placer/entretenimiento"
7781,19781,"Placer/entretenimiento"
7782,19782,"Placer/entretenimiento"
7783,19783,"Placer/entretenimiento"
7784,19798,"Placer/entretenimiento"
7785,19799,"Placer/entretenimiento"
7786,19801,"Placer/entretenimiento"
7787,19805,"Placer/entretenimiento"
7788,19807,"Placer/entretenimiento"
7789,19808,"Placer/entretenimiento"
7790,19810,"Placer/entretenimiento"
7791,19812,"Placer/entretenimiento"
7792,19813,"Placer/entretenimiento"
7793,19819,"Placer/entretenimiento"
7794,19820,"Placer/entretenimiento"
7795,19822,"Placer/entretenimiento"
7796,19825,"Placer/entretenimiento"
7797,19826,"Placer/entretenimiento"
7798,19827,"Placer/entretenimiento"
7799,19829,"Placer/entretenimiento"
7800,19833,"Placer/entretenimiento"
7801,19834,"Placer/entretenimiento"
7802,19835,"Placer/entretenimiento"
7803,19837,"Placer/entretenimiento"
7804,19838,"Placer/entretenimiento"
7805,19839,"Placer/entretenimiento"
7806,19840,"Placer/entretenimiento"
7807,19841,"Placer/entretenimiento"
7808,19842,"Placer/entretenimiento"
7809,19843,"Placer/entretenimiento"
7810,19844,"Placer/entretenimiento"
7811,19845,"Placer/entretenimiento"
7812,19846,"Placer/entretenimiento"
7813,19847,"Placer/entretenimiento"
7814,19848,"Placer/entretenimiento"
7815,19849,"Placer/entretenimiento"
7816,19850,"Placer/entretenimiento"
7817,19851,"Placer/entretenimiento"
7818,19853,"Placer/entretenimiento"
7819,19854,"Placer/entretenimiento"
7820,19855,"Placer/entretenimiento"
7821,19857,"Placer/entretenimiento"
7822,19858,"Placer/entretenimiento"
7823,19860,"Placer/entretenimiento"
7824,19861,"Placer/entretenimiento"
7825,19863,"Placer/entretenimiento"
